6,1,lp_advanced,0,0.05909585952758789,390,390,26,330,100,308,124,355,86,70,1,1,nan,nan,23546 21845 23071 22180 22249 22250,False
6,3,lp_advanced,0,0.08083796501159668,390,390,28,338,104,312,126,359,112,92,1,4,nan,nan,17152 15228 22202 21849 20951 23444,False
6,2,lp_advanced,0,0.09483718872070312,420,420,27,342,106,312,126,359,88,72,1,3,nan,nan,22276 15101 16215 22180 18334 23154,False
6,0,lp_advanced,0,0.07676529884338379,480,480,28,342,106,312,126,359,125,93,1,4,nan,nan,21968 18920 19046 23358 23155 18333,False
7,1,lp_advanced,0,0.11270666122436523,480,480,46,208,130,375,157,436,120,86,1,2,nan,nan,23546 22180 22249 21845 22250 21865 23071,False
7,2,lp_advanced,0,0.13056659698486328,510,510,47,222,137,379,159,440,107,96,1,1,nan,nan,15101 22276 15227 22180 16215 18334 23154,False
7,3,lp_advanced,0,0.16768288612365723,480,480,51,222,137,379,159,440,92,80,1,2,nan,nan,17152 15228 22202 21849 23444 15101 20951,False
7,0,lp_advanced,0,0.13466453552246094,570,570,49,222,137,379,159,440,95,78,1,1,nan,nan,21968 21849 18920 19046 23155 18333 23358,False
8,3,lp_advanced,0,0.06737136840820312,510,510,59,274,171,476,208,553,132,112,1,2,nan,nan,23545 15228 17152 22202 21849 23444 15101 20951,False
8,2,lp_advanced,0,0.034010887145996094,585,585,54,276,172,452,196,529,70,64,1,2,nan,nan,22180 16215 20949 15227 22276 15101 23154 18334,False
8,1,lp_advanced,0,0.11800694465637207,570,570,53,270,169,468,204,545,119,95,1,1,nan,nan,23546 15230 22250 22249 23071 21845 22180 21865,False
8,0,lp_advanced,0,0.07455658912658691,660,660,58,276,172,452,196,529,81,61,0,1,nan,nan,21849 21968 18920 19046 18919 23358 18333 23155,False
9,1,lp_advanced,0,0.07673406600952148,660,660,66,330,208,551,247,646,140,115,1,1,nan,nan,23546 22362 22250 23071 22180 21865 22249 15230 21845,False
9,2,lp_advanced,0,0.06255245208740234,600,600,61,342,214,543,243,638,159,134,2,2,nan,nan,22180 16215 20949 15227 22276 18919 15101 23154 18334,False
9,3,lp_advanced,0,0.06826615333557129,600,600,66,334,210,559,251,654,131,108,1,1,nan,nan,23545 15228 17152 20951 23444 15101 22202 21849 21968,False
9,0,lp_advanced,0,0.04850029945373535,690,690,65,340,213,539,241,634,202,147,1,3,nan,nan,18920 21849 21968 19046 18919 22276 18333 23155 23358,False
10,2,lp_advanced,0,0.07224583625793457,690,690,68,408,257,628,288,743,132,102,1,1,nan,nan,15227 16215 21865 22180 20949 15101 18919 22276 23154 18334,False
10,1,lp_advanced,0,0.09759068489074707,810,810,72,412,259,668,308,783,169,127,2,1,nan,nan,23547 23546 22362 21845 22249 15230 23071 22180 21865 22250,False
10,3,lp_advanced,0,0.08882308006286621,690,690,73,400,253,648,298,763,120,92,1,1,nan,nan,23545 17152 15228 20951 22202 21849 21968 23444 15101 22361,False
10,0,lp_advanced,0,0.08968806266784668,780,780,73,404,255,620,284,735,232,177,2,4,nan,nan,18920 19046 18919 22276 21849 21968 18333 23155 23358 23149,False
11,3,lp_advanced,0,0.11619830131530762,795,795,79,474,301,743,349,880,369,265,3,5,nan,nan,23545 22868 20951 22202 21849 21968 23444 22361 15101 15228 17152,False
11,1,lp_advanced,0,0.11009764671325684,900,900,79,486,307,767,361,904,217,127,2,1,nan,nan,23547 23546 17152 22362 21845 21865 22250 22249 15230 23071 22180,False
11,2,lp_advanced,0,0.11188316345214844,735,735,75,484,306,727,341,864,207,141,2,5,nan,nan,15227 22276 18919 15101 16215 21865 21848 22180 20949 23154 18334,False
11,0,lp_advanced,0,0.10802268981933594,870,870,80,478,303,715,335,852,490,428,4,1,nan,nan,21968 21849 18920 23155 23358 18333 23149 13327 19046 22276 18919,False
12,1,lp_advanced,0,0.11658883094787598,990,990,86,566,359,872,418,1033,210,139,1,1,nan,nan,23547 23546 17152 22362 22249 15230 13327 21845 23071 22250 21865 22180,False
12,3,lp_advanced,0,0.11409664154052734,855,855,86,556,354,852,408,1013,338,256,2,6,nan,nan,23545 22868 20951 23444 22361 15101 15228 17152 22202 21847 21849 21968,False
12,0,lp_advanced,0,0.09119391441345215,960,960,87,556,354,812,388,973,439,384,4,1,nan,nan,21968 21849 18920 19046 23155 23358 18333 23149 13327 20949 22276 18919,False
12,2,lp_advanced,0,0.1421959400177002,810,810,83,564,358,828,396,989,413,314,3,9,nan,nan,21865 21848 22180 16215 20949 15227 22276 18919 15101 18334 23155 23154,False
13,1,lp_advanced,0,0.06937074661254883,1080,1080,93,652,415,983,479,1170,266,148,2,1,nan,nan,23547 23546 17152 22362 23446 21865 21845 22249 15230 13327 23071 22180 22250,False
13,3,lp_advanced,0,0.09305405616760254,945,945,93,640,409,959,467,1146,340,257,2,9,nan,nan,23545 22868 20951 22202 21847 21968 21849 15228 17152 22362 23444 22361 15101,False
13,2,lp_advanced,0,0.08472633361816406,900,900,95,648,413,931,453,1118,342,242,2,8,nan,nan,22180 16215 22721 21848 21865 20949 15227 22276 18919 15101 18334 23155 23154,False
13,0,lp_advanced,0,0.05941319465637207,1035,1035,94,640,409,915,445,1102,238,154,2,1,nan,nan,18920 19046 21846 21849 21968 23155 23358 18333 23149 13327 20949 18919 22276,False
14,0,lp_advanced,0,0.08762407302856445,1065,1065,100,736,471,1072,530,1287,240,174,2,1,nan,nan,23545 18920 19046 21846 21849 21968 23155 23358 18333 23149 13327 20949 22276 18919,False
14,1,lp_advanced,0,0.1286182403564453,1125,1125,100,748,477,1108,548,1323,423,175,2,8,nan,nan,23547 23546 17152 22362 21845 22250 22249 15230 23071 21848 21865 22180 13327 23446,False
14,2,lp_advanced,0,0.11677956581115723,945,945,103,744,475,1052,520,1267,605,447,5,7,nan,nan,22180 16215 22721 20949 15227 15101 18919 22276 21846 21865 21848 23155 23154 18334,False
14,3,lp_advanced,0,0.14649748802185059,975,975,101,736,471,1084,536,1299,676,439,4,10,nan,nan,23545 15228 17152 22362 22202 21865 21847 21968 21849 23444 22361 15101 22868 20951,False
15,3,lp_advanced,0,0.10139775276184082,1065,1065,108,832,534,1203,603,1448,466,321,3,6,nan,nan,23545 22362 15228 17152 15231 21847 21865 22202 21849 21968 20951 23444 22361 15101 22868,False
15,2,lp_advanced,0,0.09178972244262695,1035,1035,110,840,538,1167,585,1412,609,469,4,8,nan,nan,22276 15101 18919 21848 21865 21846 22180 16215 22721 22199 20949 15227 23155 23154 18334,False
15,0,lp_advanced,0,0.08450055122375488,1080,1080,108,838,537,1203,603,1448,501,334,3,4,nan,nan,23545 18333 23155 23358 23149 13327 21846 21968 21849 18920 19046 22276 22720 18919 20949,False
